hash_inn,y
145430,12
145435,12
145454,14
145499,12
145505,14
145515,12
145529,52
145531,12
145532,12
145534,12
145543,12
145571,12
145597,12
145616,12
145622,12
145660,34
145664,12
145670,12
145671,12
145677,12
145678,12
145682,12
145699,12
145711,12
145712,14
145716,12
145744,52
145750,14
145765,12
145787,12
145794,12
145796,14
145800,14
145809,12
145810,52
145835,52
145840,14
145859,12
145866,9
145870,34
145880,12
145886,12
145890,12
145893,12
145894,12
145896,12
145897,12
145898,14
145899,12
145906,12
145910,12
145917,12
145918,39
145921,12
145926,12
145927,52
145934,34
145969,12
145984,12
145993,12
146004,12
146018,12
146033,14
146043,12
146047,12
146048,34
146067,12
146069,12
146078,12
146100,12
146101,34
146109,12
146114,14
146120,20
146131,12
146145,14
146158,12
146164,12
146165,12
146168,12
146170,12
146174,12
146177,14
146187,12
146189,12
146210,12
146213,12
146218,12
146222,12
146235,12
146249,12
146261,12
146264,12
146275,14
146287,12
146294,12
146295,12
146316,12
146334,12
146337,47
146361,12
146374,68
146388,12
146397,12
146406,34
146407,12
146416,12
146418,12
146421,12
146427,12
146435,52
146439,12
146441,12
146444,12
146452,12
146460,12
146463,14
146486,12
146489,12
146505,12
146527,12
146530,12
146532,12
146537,12
146552,34
146562,12
146566,12
146571,12
146579,12
146582,12
146590,14
146591,12
146606,12
146610,12
146611,12
146615,12
146616,12
146619,12
146635,12
146637,12
146642,12
146643,12
146653,12
146659,12
146662,52
146682,12
146695,12
146703,12
146710,12
146713,12
146720,12
146722,12
146725,12
146728,12
146736,12
146744,34
146745,12
146750,14
146755,12
146773,34
146779,12
146808,12
146826,34
146838,12
146841,12
146858,12
146869,14
146872,12
146874,12
146875,12
146878,12
146882,12
146898,34
146900,12
146902,14
146915,12
146916,12
146918,12
146929,12
146937,12
146944,14
146956,12
146958,12
146959,12
146966,12
146985,12
146994,12
146996,52
147000,12
147006,12
147010,34
147021,12
147031,12
147034,12
147042,14
147057,12
147062,12
147071,12
147076,14
147082,12
147094,12
147098,12
147101,9
147107,14
147114,12
147130,12
147134,12
147145,12
147155,52
147170,12
147175,11
147180,12
147181,12
147184,12
147209,14
147213,12
147222,12
147226,52
147229,12
147235,12
147241,12
147243,14
147265,12
147270,14
147279,12
147280,12
147292,12
147308,12
147310,12
147312,12
147314,14
147316,12
147337,12
147342,12
147346,14
147359,14
147361,12
147378,12
147389,12
147396,12
147401,12
147406,12
147415,12
147454,12
147457,12
147472,12
147485,12
147486,12
147493,12
147511,12
147525,12
147531,12
147534,12
147536,12
147557,34
147566,12
147575,34
147594,12
147595,12
147600,12
147605,12
147613,12
147623,12
147648,12
147672,12
147683,12
147699,12
147706,12
147709,12
147717,12
147721,12
147742,34
147745,12
147762,12
147765,12
147779,12
147786,14
147788,12
147796,12
147804,14
147809,12
147810,34
147811,12
147824,12
147834,12
147840,12
147850,12
147857,12
147859,14
147874,12
147878,12
147880,12
147892,12
147900,14
147902,52
147909,12
147914,12
147924,12
147929,12
147930,14
147937,12
147939,12
147944,12
147946,12
147961,12
147963,14
147972,12
147979,12
147997,34
147999,34
148030,12
148044,12
148054,52
148058,12
148059,12
148070,12
148077,12
148082,52
148088,12
148092,12
148096,14
148107,12
148114,12
148129,34
148131,12
148134,12
148137,12
148138,12
148139,34
148156,52
148159,12
148167,12
148169,12
148181,12
148188,12
148191,14
148211,52
148226,12
148228,12
148230,12
148246,12
148260,12
148262,12
148263,12
148271,12
148294,12
148295,12
148296,12
148298,12
148300,12
148306,12
148334,12
148358,12
148375,12
148388,12
148390,12
148394,12
148395,12
148397,12
148406,12
148412,12
148413,12
148417,12
148424,12
148428,12
148435,12
148440,12
148473,12
148477,12
148496,12
148502,12
148510,12
148523,12
148532,12
148559,12
148562,47
148570,14
148576,12
148579,12
148585,12
148613,12
148614,12
148621,14
148625,12
148631,12
148638,12
148640,12
148645,12
148657,12
148680,46
148704,12
148721,12
148728,14
148742,12
148744,12
148769,12
148785,12
148798,12
148803,12
148819,12
148841,12
148845,34
148852,12
148874,12
148875,12
148900,12
148903,12
148904,12
148917,12
148921,12
148931,12
148944,12
148956,12
148979,52
148990,12
148992,34
149013,14
149016,52
149029,52
149040,14
149063,52
149071,12
149072,12
149082,12
149083,12
149084,12
149092,12
149098,12
149099,12
149100,14
149107,12
149130,12
149143,12
149152,12
149162,12
149165,12
149168,14
149171,14
149185,12
149191,34
149192,12
149201,34
149206,14
149209,12
149215,12
149219,52
149226,52
149235,12
149237,14
149249,12
149261,12
149263,12
149265,52
149292,12
149293,12
149304,12
149306,12
149315,12
149317,12
149319,12
149324,12
149340,12
149347,12
149348,12
149352,12
149356,12
149365,14
149373,12
149393,14
149397,12
149419,12
149439,12
149441,12
149443,12
149450,14
149455,12
149462,12
149482,12
149486,52
149490,34
149497,12
149506,14
149510,12
149516,12
149519,12
149545,12
149548,12
149554,12
149555,12
149557,12
149564,14
149567,12
149569,12
149576,12
149596,12
149599,12
149600,12
149613,12
149622,52
149650,12
149657,12
149661,12
149709,12
149728,12
149734,12
149741,14
149746,12
149749,12
149753,12
149767,12
149773,12
149791,12
149794,52
149795,12
149797,12
149801,12
149818,14
149838,34
149841,34
149848,14
149855,14
149856,12
149860,12
149868,12
149871,12
149883,12
149884,34
149887,12
149889,12
149892,12
149904,12
149917,12
149921,12
149935,12
149970,12
149993,14
149996,12
150004,14
150012,12
150029,12
150042,12
150044,12
150045,26
150049,12
150062,12
150063,12
150066,12
150075,12
150078,12
150080,12
150093,12
150113,12
150118,12
150121,12
150123,12
150124,12
150167,12
150169,12
150192,12
150195,12
150208,14
150236,34
150237,12
150241,12
150274,14
150279,12
150281,12
150282,34
150298,12
150301,12
150319,14
150329,11
150339,12
150347,46
150349,6
150357,14
150369,12
150372,12
150381,12
150384,12
150399,14
150402,12
150403,12
150412,12
150422,12
150429,12
150437,12
150444,11
150447,12
150448,12
150460,12
150480,12
150481,12
150502,12
150507,12
150511,14
150527,12
150540,14
150552,12
150556,12
150566,12
150569,12
150579,12
150587,12
150602,12
150628,12
150629,12
150663,12
150664,12
150668,12
150669,14
150670,12
150689,12
150703,20
150711,53
150713,12
150714,12
150715,12
150750,12
150779,12
150808,12
150810,34
150820,12
150823,12
150832,12
150834,12
150835,12
150836,12
150842,12
150850,12
150852,12
150875,34
150894,12
150897,52
150900,12
150903,12
150907,12
150949,12
150953,12
150954,14
150962,52
150970,12
150978,12
151014,12
151017,12
151026,12
151046,6
151068,12
151070,12
151077,12
151079,12
151080,12
151085,12
151099,12
151100,12
151103,12
151106,12
151142,12
151148,14
151169,14
151170,34
151190,12
151198,12
151227,12
151228,14
151230,12
151237,12
151243,12
151246,12
151247,12
151249,14
151252,12
151261,12
151272,12
151320,14
151346,12
151362,14
151372,12
151373,14
151382,12
151393,12
151399,12
151403,12
151419,12
151448,12
151450,12
151469,12
151485,12
151498,12
151509,12
151512,12
151522,39
151531,12
151536,14
151537,12
151554,14
151589,12
151593,12
151599,12
151611,12
151612,12
151623,12
151625,12
151628,12
151630,12
151651,12
151660,12
151664,12
151670,12
151685,14
151687,12
151707,12
151721,12
151727,34
151731,12
151746,14
151764,12
151765,12
151776,12
151802,12
151810,52
151817,12
151818,14
151823,12
151827,52
151833,12
151837,12
151847,12
151861,12
151872,12
151874,12
151881,12
151886,12
151913,12
151923,12
151928,12
151929,12
151933,12
151935,12
151950,12
151964,12
151972,12
151980,12
152005,12
152006,12
152014,12
152022,12
152030,12
152036,12
152039,12
152055,12
152064,12
152076,12
152089,12
152116,12
152118,14
152141,12
152151,12
152159,12
152174,12
152180,12
152207,12
152211,11
152212,12
152218,12
152240,12
152242,12
152250,12
152254,12
152258,52
152278,12
152284,14
152292,12
152294,12
152303,12
152313,12
152327,12
152335,12
152355,12
152362,12
152366,34
152374,34
152376,12
152382,12
152386,12
152407,12
152417,12
152429,12
152431,12
152442,46
152454,12
152467,12
152470,12
152482,12
152493,12
152518,12
152520,12
152523,34
152547,12
152549,12
152565,12
152572,12
152589,12
152591,34
152611,12
152612,12
152615,12
152617,12
152622,12
152624,12
152627,12
152637,12
152649,6
152657,34
152663,12
152693,14
152761,34
152762,14
152765,12
152773,52
152779,12
152785,14
152790,12
152810,12
152818,12
152828,12
152854,12
152882,12
152912,12
152921,12
152925,12
152930,14
152933,34
152948,9
152949,12
152960,26
152963,12
152965,12
152972,12
152977,12
152983,12
152986,52
152987,12
152998,12
153007,12
153012,12
153030,12
153034,14
153046,12
153050,14
153054,34
153056,12
153062,12
153070,12
153078,12
153081,12
153093,12
153104,12
153106,12
153117,12
153121,52
153135,12
153137,14
153148,12
153158,34
153186,12
153187,12
153198,12
153200,12
153202,12
153203,12
153204,12
153205,12
153222,12
153244,52
153252,12
153259,34
153263,12
153273,12
153292,12
153301,12
153305,12
153314,12
153316,12
153323,12
153344,12
153361,12
153372,12
153373,52
153376,12
153378,12
153385,12
153389,12
153390,12
153401,12
153409,12
153412,14
153414,12
153424,12
153433,12
153450,12
153451,12
153457,12
153467,12
153468,12
153496,12
153499,14
153500,12
153503,54
153504,12
153516,52
153524,12
153529,12
153532,12
153543,12
153554,12
153557,12
153577,12
153585,52
153594,12
153597,12
153601,12
153616,12
153635,12
153636,12
153639,14
153649,12
153661,12
153673,12
153696,52
153710,34
153712,12
153721,12
153730,12
153735,34
153740,14
153741,14
153747,14
153750,52
153751,12
153753,12
153776,14
153795,12
153796,12
153799,12
153820,12
153836,34
153843,12
153846,14
153849,12
153855,12
153857,14
153859,12
153896,11
153913,12
153919,12
153929,14
153942,14
153946,12
153956,12
153960,52
153978,12
153991,12
153999,12
154007,12
154034,12
154037,26
154043,12
154049,12
154058,14
154060,12
154062,12
154074,12
154076,34
154077,12
154081,12
154082,14
154095,12
154115,12
154121,12
154122,12
154125,12
154132,12
154136,12
154148,12
154164,12
154169,12
154172,12
154174,12
154178,12
154181,12
154188,12
154194,12
154203,34
154261,12
154264,14
154278,34
154283,34
154291,12
154303,12
154310,12
154312,12
154318,22
154320,12
154324,12
154328,12
154341,12
154349,12
154358,12
154366,34
154390,14
154396,12
154406,12
154426,12
154429,14
154441,12
154444,12
154459,12
154460,12
154463,12
154466,12
154470,72
154477,12
154494,12
154511,14
154513,12
154526,34
154537,12
154540,12
154545,12
154550,12
154560,12
154563,12
154564,53
154580,12
154587,20
154596,12
154600,12
154611,12
154612,12
154622,12
154644,12
154646,34
154653,12
154663,12
154664,14
154675,9
154705,12
154714,12
154719,12
154725,12
154727,14
154730,12
154731,12
154754,12
154764,14
154783,52
154787,12
154814,12
154819,14
154831,12
154845,14
154854,12
154855,14
154876,12
154891,14
154905,14
154910,12
154911,52
154916,12
154920,12
154935,12
154948,12
154953,12
154963,12
154964,52
154995,12
154999,12
155010,12
155016,52
155017,12
155026,12
155030,52
155039,12
155045,52
155057,12
155075,12
155077,12
155090,12
155095,14
155101,12
155102,12
155108,12
155112,14
155113,12
155124,12
155125,12
155130,12
155137,12
155138,12
155153,39
155163,12
155166,12
155169,12
155178,12
155195,52
155206,12
155230,12
155247,14
155249,12
155250,12
155275,12
155291,14
155309,12
155310,52
155313,6
155319,12
155322,52
155327,12
155347,12
155352,14
155359,12
155389,14
155401,12
155408,12
155411,12
155413,12
155416,12
155428,12
155430,12
155448,12
155454,12
155463,12
155475,12
155485,12
155491,12
155495,12
155496,12
155509,12
155516,12
155518,12
155530,12
155531,34
155535,12
155536,52
155538,12
155544,12
155551,14
155570,12
155574,12
155579,12
155583,12
155592,12
155594,12
155607,12
155612,12
155654,34
155661,52
155668,14
155688,12
155694,12
155698,12
155707,12
155718,12
155720,12
155736,12
155747,12
155749,12
155752,12
155758,12
155771,12
155777,12
155780,12
155787,12
155795,12
155814,12
155832,12
155839,34
155848,12
155874,12
155876,14
155881,12
155902,12
155911,12
155916,14
155917,12
155924,12
155934,12
155938,34
155940,39
155944,14
155953,12
155960,12
155961,12
155970,12
155976,14
155980,12
155986,34
156015,12
156020,14
156022,12
156028,12
156039,12
156042,14
156049,12
156061,14
156070,12
156080,52
156110,52
156111,12
156138,12
156148,34
156151,12
156164,12
156166,12
156188,12
156198,12
156235,12
156241,16
156244,12
156245,12
156251,14
156264,12
156271,12
156298,14
156299,12
156300,12
156307,52
156320,14
156324,12
156332,12
156335,12
156336,14
156337,12
156348,12
156355,12
156370,12
156371,12
156386,12
156411,12
156414,12
156417,12
156418,34
156431,12
156434,12
156441,14
156442,12
156446,12
156462,12
156468,12
156471,12
156472,12
156473,52
156490,12
156495,12
156496,12
156512,14
156513,14
156576,12
156582,12
156583,12
156585,12
156596,12
156597,34
156602,12
156611,12
156618,14
156627,12
156639,12
156646,12
156654,52
156663,12
156676,14
156679,12
156684,12
156686,12
156689,12
156703,12
156705,12
156711,12
156724,12
156727,12
156734,12
156758,12
156766,12
156770,12
156774,12
156779,12
156781,52
156790,54
156807,14
156810,14
156811,12
156815,34
156824,12
156826,12
156833,12
156835,12
156837,12
156886,12
156891,12
156893,12
156898,12
156936,12
156946,12
156951,12
156967,12
156969,12
156974,34
156977,12
156996,12
156998,12
156999,12
157009,12
157012,52
157032,12
157057,12
157060,14
157062,12
157068,12
157072,12
157085,12
157093,52
157105,12
157120,12
157136,34
157144,12
157158,12
157165,34
157175,12
157179,47
157186,12
157190,12
157213,12
157218,12
157227,12
157251,12
157283,12
157288,14
157292,12
157301,14
157316,12
157325,12
157331,14
157337,12
157354,12
157373,12
157376,12
157391,12
157395,12
157401,14
157405,12
157440,12
157441,12
157444,14
157453,12
157457,52
157464,12
157503,14
157504,12
157519,12
157526,12
157528,12
157541,12
157574,12
157577,12
157583,12
157589,12
157592,14
157596,12
157610,14
157615,12
157622,12
157625,12
157637,12
157642,12
157656,12
157663,11
157670,12
157671,12
157676,12
157685,12
157694,12
157699,12
157710,12
157719,12
157727,12
157730,52
157738,12
157776,14
157783,12
157785,16
157789,12
157790,52
157803,12
157812,12
157813,12
157815,52
157828,12
157846,12
157850,12
157854,12
157858,14
157869,12
157872,12
157874,12
157883,12
157885,12
157888,12
157912,12
157919,52
157933,14
157947,12
157949,12
157954,12
157955,12
157963,12
157992,34
158012,12
158025,12
158028,12
158039,12
158047,14
158065,12
158069,12
158080,12
158082,12
158089,12
158094,12
158095,12
158115,12
158132,11
158142,12
158153,12
158158,12
158192,12
158198,12
158203,12
158208,12
158218,12
158243,12
158246,12
158252,12
158288,14
158292,12
158297,12
158301,12
158312,12
158315,54
158325,12
158326,12
158333,12
158339,12
158384,12
158385,12
158389,12
158392,12
158398,12
158413,14
158420,12
158448,34
158452,12
158455,12
158468,12
158470,12
158493,12
158498,12
158501,12
158509,14
158511,12
158520,12
158528,12
158534,12
158540,52
158542,12
158546,12
158548,12
158554,12
158582,12
158587,12
158595,12
158600,12
158608,12
158609,12
158617,14
158622,12
158648,12
158667,12
158697,12
158700,14
158704,14
158730,12
158733,12
158747,12
158750,12
158760,12
158762,12
158763,12
158764,12
158769,14
158772,12
158786,12
158814,12
158834,12
158841,12
158844,12
158863,34
158893,12
158894,12
158897,34
158904,14
158916,14
158925,12
158927,12
158934,12
158938,12
158951,12
158972,12
158975,12
158982,14
158996,12
159022,12
159026,12
159031,12
159033,12
159046,12
159053,12
159071,12
159076,12
159085,12
159095,12
159101,12
159104,12
159115,12
159117,12
159119,12
159129,14
159130,52
159132,14
159138,12
159153,12
159155,52
159164,12
159174,12
159176,12
159192,14
159213,12
159214,12
159226,34
159228,14
159232,12
159242,12
159249,12
159258,12
159265,14
159269,14
159290,12
159304,12
159309,52
159317,12
159320,14
159321,12
159333,12
159336,12
159340,14
159342,12
159367,12
159368,14
159376,12
159391,12
159394,12
159406,12
159407,12
159410,12
159416,12
159419,12
159420,12
159428,12
159433,14
159438,12
159456,12
159457,12
159460,12
159468,12
159476,12
159485,12
159497,12
159510,12
159513,12
159515,12
159520,12
159531,12
159535,12
159538,14
159550,12
159556,12
159560,12
159562,14
159567,12
159571,12
159574,12
159589,12
159637,12
159665,12
159666,12
159668,14
159674,12
159675,12
159681,12
159700,12
159704,12
159731,34
159736,14
159737,12
159744,12
159747,12
159748,12
159767,12
159768,12
159772,14
159778,52
159782,12
159799,12
159801,12
159802,12
159817,14
159818,12
159820,12
159831,12
159834,12
159837,12
159865,12
159907,12
159931,12
159941,14
159949,12
159953,12
159963,12
159964,12
159965,12
159970,12
159980,12
159984,12
159994,12
160003,12
160007,12
160020,52
160023,34
160038,12
160042,12
160070,12
160086,52
160093,14
160106,12
160108,12
160112,12
160113,12
160130,12
160132,9
160159,12
160167,12
160173,14
160207,12
160236,12
160243,12
160254,14
160260,12
160269,12
160272,12
160278,14
160282,39
160285,34
160299,12
160318,12
160341,12
160347,52
160348,12
160351,26
160358,12
160360,12
160367,12
160368,12
160372,12
160376,12
160401,52
160405,12
160425,12
160455,12
160474,12
160476,12
160478,12
160504,14
160509,12
160518,12
160528,12
160529,12
160543,34
160546,52
160552,12
160556,12
160557,12
160565,12
160568,12
160575,12
160576,12
